Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[1336651.6711827063, 27.832970270664603, 0.2889025628962755, 6.180816002592685, 0.366932750457468, -0.40316373042416, 1.9987585230755578]","[1335613.304496215, 27.832970270664603, 0.2889025627818272, 6.1404196283366375, 0.3631574923549055, -0.40269233874201943, 1.9980759739087517]",1.64062,25.0,1800.0,4000.0,0.0067574166356337345
"[2005268.2136274055, 27.832970270664603, 0.1913825015771481, 48.2272671988065, 1.139499270673726, -0.40390895069296007, 2.523651870886279]","[2005228.084039685, 27.832970270664603, 0.19138250165675091, 48.246345137407125, 1.1463056644780278, -0.4035000188494062, 2.525554865112711]",1.66016,25.0,1800.0,4000.0,0.006837900360810324
"[3962753.078598785, 20.829643042330236, 0.07834430468932257, 49.29109413733121, 0.14397221308348884, -0.37965311000101, 4.007600225658449]","[3968539.074798671, 20.829643042330236, 0.07834430490193578, 49.252818886122775, 0.15359803611965897, -0.380227514041248, 4.009830162516692]",1.67969,25.0,1800.0,4000.0,0.006918342943915758
"[3275942.924024762, 28.46049556315417, 0.07315250113150357, 49.81681234643913, -0.26263047606189105, -0.36056309548863, 3.9361675924948565]","[3273691.149453586, 28.46049556315417, 0.07315250134836421, 49.80382222684398, -0.2542570399094106, -0.3591311573884376, 3.9374967144516977]",1.69922,25.0,1800.0,4000.0,0.006998785574152523
"[1828669.786557481, 27.832970270664603, 0.07940512394985877, 34.06118549970504, -0.45414234452090135, -0.37704698498245, 2.427762439511566]","[1825081.9173562415, 27.832970270664603, 0.07940512410337937, 34.073565076489075, -0.43988261904309783, -0.3760311928122318, 2.4285970027040467]",1.71875,25.0,1800.0,4000.0,0.007079228251520643
"[1851201.1488884685, 41.576870307825104, 0.1025153666830176, 17.512273655651892, -0.05999877537601258, -0.39780603319158, 2.5457422071675513]","[1854360.564934592, 41.576870307825104, 0.09787609787806754, 17.523777514669916, -0.052291820435278254, -0.3989517745868062, 2.545327563138266]",1.73828,25.0,1800.0,4000.0,0.007159670976020148
"[4347409.217384163, 20.829643042330236, 0.06812718709760934, 54.86172651662822, 0.6484832436195402, -0.37250569533115996, 4.368819220375103]","[4345108.324397898, 20.829643042330236, 0.06812718683628807, 54.783862440674625, 0.6497818738196713, -0.37203514950177663, 4.3679003471766995]",1.75781,25.0,1800.0,4000.0,0.007240113747651064
"[5033616.646385009, 41.576870307825104, 0.07332000173181195, 53.33440431414945, 0.37503119177779304, -0.36348871296977997, 4.503490323800829]","[5029686.78556118, 41.576870307825104, 0.07332000147552442, 53.222936328363126, 0.37715940751131594, -0.36288578499813284, 4.503276752278876]",1.77734,25.0,1800.0,4000.0,0.0073205565664134185
"[2082973.1856209852, 35.56898559746622, 0.0809376495152194, 40.52261206286766, -0.8387977575946841, -0.38284880276953004, 2.874531574362017]","[2082747.62649407, 35.56898559746622, 0.08093764940213805, 40.40894080727565, -0.8314897828898662, -0.38281578790063603, 2.875259764839363]",1.79688,25.0,1800.0,4000.0,0.007401040621702773
"[1616374.9766598612, 27.21928127950857, 0.0827880482085175, 20.552428620715414, -0.48953501855299536, -0.37289285140438, 2.3871410953358323]","[1617008.3102925206, 27.21928127950857, 0.0827880481668484, 20.52011907742809, -0.4854847891849653, -0.37252063577532796, 2.3873216442404543]",1.81641,25.0,1800.0,4000.0,0.007481483534752223
"[4907989.886508636, 21.299270527843998, 0.07834435822297095, 68.21446244752902, 1.686723508678623, -0.36804319516575, 4.468783463931355]","[4910073.976594998, 21.299270527843998, 0.07834435829337386, 68.19425243159198, 1.6870837066837165, -0.3680572197462599, 4.469829075535257]",1.83594,25.0,1800.0,4000.0,0.007561926494933193
"[4752577.407062049, 21.299270527843998, 0.07332000173181195, 63.198446364746104, 1.6592850943792021, -0.35490291466576, 4.546206266505608]","[4757235.172038619, 21.299270527843998, 0.07332000180341644, 63.20419982893361, 1.660847547770353, -0.35659952461054867, 4.546903526317424]",1.85547,25.0,1800.0,4000.0,0.007642369502245715
"[1874128.7811334142, 27.832970270664603, 0.12088220484674458, 12.498635567435553, -0.036472551495430904, -0.36783171818682003, 2.529478111941825]","[1880458.0988090443, 27.832970270664603, 0.12088220478477929, 12.506488624512743, -0.03041980943298067, -0.37045087612067434, 2.528941533969444]",1.875,25.0,1800.0,4000.0,0.007722812556689814
"[2094936.1996332693, 27.832970270664603, 0.08322420281243352, 27.844039620809955, 0.035792834179910304, -0.38259712023045, 2.6593320534358225]","[2095108.8467084232, 27.832970270664603, 0.08322420267759403, 27.820306590896394, 0.023336780380837356, -0.38310471874629637, 2.6586074617270152]",1.89453,25.0,1800.0,4000.0,0.007803255658265519
"[2308377.5876357784, 28.46049556315417, 0.07264026137278523, 44.441378252997616, 0.2473228630600001, -0.3766591644049, 2.882094488461813]","[2307722.485985802, 28.46049556315417, 0.07264026116662922, 44.39335688530882, 0.23428349778850246, -0.3762781921567297, 2.880187342098291]",1.91406,25.0,1800.0,4000.0,0.007883698806972856
"[3448044.2621873477, 23.286077490589918, 0.14825920091145267, 34.09713124177333, -0.8051223378008325, -0.35399919487333, 3.7800243105889613]","[3442713.118781294, 23.286077490589918, 0.1445799943140864, 34.07878434716453, -0.8042678646788605, -0.35326619044153834, 3.7795216409201045]",1.93359,25.0,1800.0,4000.0,0.00796414200281185
"[2890116.1416864074, 20.829643042330236, 0.15012229694470358, 35.316487738314684, -1.1190223375039965, -0.34835801643575004, 3.507565349678269]","[2886259.782878859, 20.829643042330236, 0.1465226028978862, 35.340290405352036, -1.1176960935794567, -0.34671077359039754, 3.5071392767558285]",1.95312,25.0,1800.0,4000.0,0.008044585245782535
"[2204783.2023783023, 23.811088024719595, 0.09539716988100526, 29.364998637407233, 1.4591880715843222, -0.37364351573159, 2.827009667816661]","[2199798.9241211344, 23.811088024719595, 0.09539716970773493, 29.352701261234927, 1.4577890445650814, -0.3730705724118766, 2.8247394532103414]",1.97266,25.0,1800.0,4000.0,0.008125069725497674
"[5109570.801346013, 27.832970270664603, 0.07803356588131728, 47.20413012441166, 0.7402983620966952, -0.36930993550257, 5.083561642536557]","[5111907.514122663, 27.832970270664603, 0.07803356599550715, 47.23158860165519, 0.736229466477357, -0.37076481518381127, 5.0831342056127955]",1.99219,25.0,1800.0,4000.0,0.00820551306275595
"[5967180.161383216, 41.576870307825104, 0.07332000173181195, 53.26439164541268, 0.28198401130673945, -0.35535339373417, 4.928900819741555]","[5973230.983274353, 41.576870307825104, 0.07332000184736757, 53.290549998574896, 0.27840211209376786, -0.35719767981584905, 4.928744503853991]",2.01172,25.0,1800.0,4000.0,0.008285956447145998
"[1729277.5960545046, 24.34793550567121, 0.38308182415957104, 42.16751439683955, -2.0667699366339947, -0.36065807693323004, 2.4916448767234702]","[1729566.5763501513, 24.34793550567121, 0.38308182408792113, 42.16308830215902, -2.068735825512499, -0.36143392365241245, 2.49065899148028]",2.03125,25.0,1800.0,4000.0,0.008366399878667842
"[1832600.2922307323, 27.21928127950857, 0.07495300270496263, 37.13194497090384, -1.028125559233983, -0.37387768949603, 2.6454335470530914]","[1832896.2548603306, 27.21928127950857, 0.07495300275154416, 37.12867025472284, -1.0298578518721389, -0.37464499564238746, 2.644681366402689]",2.05078,25.0,1800.0,4000.0,0.008446843357321513
"[4004598.2371175764, 27.832970270664603, 0.07315252999765526, 54.81974497706552, 0.2214854180738654, -0.3466530751197, 4.195729984709258]","[4002703.254897008, 27.832970270664603, 0.07315253003301342, 54.846338399234185, 0.21757038841237372, -0.3468617576446869, 4.19559366761512]",2.07031,25.0,1800.0,4000.0,0.008527286883107037
"[3670419.2507510106, 27.832970270664603, 0.06273198084017441, 70.53090430996211, 0.43409557284713685, -0.32822305362352006, 3.8606366265478567]","[3668665.2466500937, 27.832970270664603, 0.06273198087696287, 70.59961542630728, 0.4285951268968831, -0.32722038899128264, 3.8601326438598993]",2.08984,25.0,1800.0,4000.0,0.008607730456024443
"[1862487.798095593, 20.829643042330236, 0.08538872514214092, 32.76678229884715, -0.31879447565940794, -0.34211404722168, 2.600512026181542]","[1861038.1464523606, 20.829643042330236, 0.08538872510816388, 32.76309889903105, -0.3069471235061146, -0.34104802053409145, 2.60032734851221]",2.10938,25.0,1800.0,4000.0,0.00868821526585544
"[2043898.143411612, 27.832970270664603, 0.09642061416672912, 24.99756002846634, 0.36179122728798385, -0.3633603599958, 2.884734626716091]","[2047167.5490601812, 27.832970270664603, 0.09642061413459493, 24.934143417063346, 0.3671004194895355, -0.36286601473357305, 2.8872161423375786]",2.12891,25.0,1800.0,4000.0,0.008768658933060822
"[1779921.9816864103, 20.829643042330236, 0.2302264333529757, 16.586213127905186, 0.5976494501071861, -0.35881577220834, 2.5254352260623496]","[1781513.1850804384, 20.829643042330236, 0.22731734427523134, 16.54649653489708, 0.5943061830217704, -0.35845925147355, 2.5283149075483395]",2.14844,25.0,1800.0,4000.0,0.00884910264739817
"[4589261.338281349, 27.832970270664603, 0.05753715473414715, 60.52778461375934, 0.10051556842022057, -0.31428879408747, 4.239569881192582]","[4589088.11355618, 27.832970270664603, 0.05753715452321417, 60.453755183702086, 0.09586951187208431, -0.3145515680386194, 4.2399637357294315]",2.16797,25.0,1800.0,4000.0,0.008929546408867511
"[4844031.085362645, 27.832970270664603, 0.07834434247558655, 45.62171556242257, -0.20590106735862435, -0.33048840984819, 4.653698540065844]","[4844874.352720869, 27.832970270664603, 0.07834434228049539, 45.59037672590507, -0.2109893904936102, -0.330958555961324, 4.653376755564227]",2.1875,25.0,1800.0,4000.0,0.00900999021746887
"[1929834.4420736344, 20.829643042330236, 0.10051496820705284, 31.485404905803215, -0.6931003624962968, -0.36904338391706, 2.943640869296265]","[1927331.893078449, 20.829643042330236, 0.10051496804070476, 31.413102489994124, -0.7000257045108765, -0.3687022702016675, 2.9439900738777216]",2.20703,25.0,1800.0,4000.0,0.009090434073202276
"[1423684.706004627, 20.829643042330236, 0.1746897781267992, 15.067423669718568, -0.27457446351061077, -0.35614278829999, 2.1993583174194415]","[1428731.6656966624, 20.829643042330236, 0.17294320177344266, 15.124921931124874, -0.2894228805648699, -0.3568364707774628, 2.201383806108748]",2.22656,25.0,1800.0,4000.0,0.009170877976067755
"[5430586.425826269, 70.99723687829994, 0.07834435822297095, 59.84806460385979, 1.355665944881416, -0.33788795209213, 4.662718538187867]","[5439112.093874548, 70.99723687829994, 0.07834435864767578, 59.88652712676844, 1.3506146834609258, -0.3396820135469457, 4.664906496438714]",2.24609,25.0,1800.0,4000.0,0.009251321926065335
"[4084350.7891046563, 23.811088024719595, 0.07834435822297095, 55.34372420381269, 1.334869192152519, -0.34115138772409, 4.7495138627777065]","[4087494.1871245923, 23.811088024719595, 0.07834435864767578, 55.397738726381064, 1.3304410508525668, -0.34115457204086447, 4.751286496075371]",2.26562,25.0,1800.0,4000.0,0.009331765923195049
"[1500025.6908145018, 26.619123513162695, 0.2846887325016678, 10.7110739140672, 0.14393066627323148, -0.34617557084308004, 2.271637298978802]","[1498856.7964980295, 26.619123513162695, 0.2872922416146243, 10.758305513610043, 0.13601847072394366, -0.34509568426630405, 2.2726806642910797]",2.28516,25.0,1800.0,4000.0,0.00941225115745581
"[2608560.0561821675, 20.370370370370356, 0.10662564606059338, 35.915955501110545, 0.15166728649529207, -0.33547758761064006, 3.3496449331749774]","[2609815.8200130425, 20.370370370370356, 0.10662564596843929, 35.94312015574252, 0.15803475300040587, -0.3358979565059501, 3.3506036102602677]",2.30469,25.0,1800.0,4000.0,0.009492695248873995
"[3276599.022682442, 27.832970270664603, 0.11098825970672024, 32.006156697549756, -0.6268362157541125, -0.31850571418017, 3.7918508848877206]","[3283045.123343718, 27.832970270664603, 0.11098825999836551, 32.066000100867775, -0.6256877344631169, -0.3200539993357599, 3.792706728588388]",2.32422,25.0,1800.0,4000.0,0.009573139387424396
"[2481433.420720751, 72.5979486027315, 0.21583234000366724, 44.223735958469064, -1.8959650672351294, -0.31617519385657, 3.0389528717342884]","[2480435.452075352, 72.5979486027315, 0.21285900496261156, 44.32222809559049, -1.9136485599666684, -0.3169525020952142, 3.0386146440498925]",2.34375,25.0,1800.0,4000.0,0.009653583573107036
"[1929254.8652621345, 20.829643042330236, 0.18184178086559175, 28.380402421590652, -0.5582961987959234, -0.33398141038887, 2.797525434632642]","[1930671.2719712346, 20.829643042330236, 0.1818417806808798, 28.371172844875073, -0.5698373563705157, -0.33525743209170605, 2.796286762849932]",2.36328,25.0,1800.0,4000.0,0.009734027805921941
"[2571576.9744704408, 21.299270527843998, 0.10726499860584233, 23.366083618772063, 0.6148079390073297, -0.33673334228872, 3.2176125794430956]","[2572551.4214958115, 21.299270527843998, 0.10726499842869988, 23.33257883677155, 0.6249620948149687, -0.3380780273588936, 3.2169418565688432]",2.38281,25.0,1800.0,4000.0,0.009814472085869145
"[5660122.488267819, 27.832970270664603, 0.06293336134102703, 52.74081464075996, 0.6122018078560296, -0.3299409131476, 4.930472304057308]","[5655550.736995605, 27.832970270664603, 0.06812718699465956, 52.62556092427838, 0.6087146187571155, -0.32950043586028166, 4.9295302507129914]",2.40234,25.0,1800.0,4000.0,0.009894916412948672
"[5500627.61499553, 27.832970270664603, 0.05753717176023833, 61.25039963191085, 0.17052516082449853, -0.32813955774, 4.758430931232688]","[5500002.973695412, 27.832970270664603, 0.06293336123609407, 61.12360256118741, 0.1620807838904868, -0.3282521931944198, 4.757673243149229]",2.42188,25.0,1800.0,4000.0,0.009975401977328385
"[2019232.0165112216, 28.46049556315417, 0.08377283230187817, 40.627695837371974, -1.5494180596679492, -0.32376811905328, 2.7952130944476017]","[2017877.0312251854, 28.46049556315417, 0.08377283227955828, 40.68915087634652, -1.5581915041551773, -0.32398868716848156, 2.7944127472257145]",2.44141,25.0,1800.0,4000.0,0.010055846398696774
"[1692773.7085023974, 27.832970270664603, 0.07264024622936747, 32.60930517762002, -0.08080529943684196, -0.33747929412192, 2.529141781585238]","[1692942.6444763253, 27.832970270664603, 0.07264024619441276, 32.64052891312118, -0.08816489401426715, -0.3378796602359278, 2.5274631557170477]",2.46094,25.0,1800.0,4000.0,0.01013629086719757
"[4922893.218926063, 20.829643042330236, 0.07834435822297095, 59.94620034163352, 1.0946383091116991, -0.32512079991799, 4.520298537215633]","[4924661.2614027215, 20.829643042330236, 0.07834435822299735, 59.967370721353554, 1.0881141652765571, -0.32566801004096435, 4.519634522089168]",2.48047,25.0,1800.0,4000.0,0.010216735382830798
"[4597174.823100966, 72.5979486027315, 0.07332000173181195, 53.34470576737156, 0.9460469588606638, -0.30282658210457, 4.623736937292095]","[4599791.645982969, 72.5979486027315, 0.07332000173183881, 53.32280491058951, 0.9418480814408656, -0.30281186029423635, 4.623919826959053]",2.5,25.0,1800.0,4000.0,0.010297179945596485
"[1856137.3846992936, 20.829643042330236, 0.27942599859858236, 13.225744263029604, -0.6161028628286331, -0.31726023798191, 2.7534478807652283]","[1854837.8206387586, 20.829643042330236, 0.26631764876090686, 13.196519823642543, -0.6053427054465901, -0.3171359344592947, 2.7537379166062945]",2.51953,25.0,1800.0,4000.0,0.010377624555494661
"[1806632.9165859413, 20.829643042330236, 0.20341734923277818, 21.667394583290218, 0.39853804732520315, -0.3292343438646, 2.6207274827178573]","[1806988.602601925, 20.829643042330236, 0.20341734928980026, 21.70659378174838, 0.394880821658003, -0.3295234477457033, 2.6209567854071483]",2.53906,25.0,1800.0,4000.0,0.010458069212525354
"[3448812.5326020704, 28.46049556315417, 0.0922797680534131, 43.32923646927696, 0.007363688854583996, -0.3076086905636, 4.126264078210089]","[3448673.363672659, 28.46049556315417, 0.09642919922562324, 43.23877346180136, 0.009559637161356048, -0.30817673717634353, 4.125793251448818]",2.55859,25.0,1800.0,4000.0,0.010538513916688592
"[4307818.926458258, 70.99723687829994, 0.1278988641698809, 38.37066064477847, -0.28202209787376803, -0.30127128228654, 4.346456952700689]","[4301770.743277122, 70.99723687829994, 0.12789886387158245, 38.2814963589798, -0.276841820351989, -0.3003843039796408, 4.345093683932959]",2.57812,25.0,1800.0,4000.0,0.010618958667984403
"[2023757.5799640913, 24.34793550567121, 0.08203928310781769, 35.98465632793489, -0.679868293290265, -0.31520933376473, 2.8093348307807346]","[2022578.8408320874, 24.34793550567121, 0.08203928266591062, 35.76186562398743, -0.6689082913183578, -0.31519775617953544, 2.808780614601926]",2.59766,25.0,1800.0,4000.0,0.010699444656797858
"[1605795.379263422, 41.576870307825104, 0.27776228064868713, 11.887840476312219, -0.4067485953066089, -0.33099994406215, 2.520712164802354]","[1608530.9867802565, 41.576870307825104, 0.27776228052518576, 11.816791855312664, -0.40269767165228015, -0.3328961361702527, 2.520571353121941]",2.61719,25.0,1800.0,4000.0,0.010779889502383028
