Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[91047.50669657608, 21.299270527843998, 0.7291501971272366, -0.04899782937691466, 0.019349314933763795, 0.008217677252310004, 0.6268997470077039]","[91160.71331550098, 21.299270527843998, 0.7274270300844115, -0.053305658342965856, 0.021783390528407384, 0.008472026755371976, 0.62689653655885]",1.62109,25.0,1800.0,4000.0,0.007923790571612091
"[116494.16427106231, 36.370927965583945, 0.48279724449054395, 3.7001357292634403, 0.34534145751946066, -0.0031567043280000045, 0.7240093737155531]","[116478.25401506491, 36.370927965583945, 0.48447102283537635, 3.693969382749768, 0.34770633725608946, -0.002939112237811921, 0.7238107975514066]",1.64062,25.0,1800.0,4000.0,0.008019254388071962
"[125314.65109445003, 23.811088024719595, 0.48944710180210843, 3.0448689660529595, 0.3165569197291658, -0.004812777142130003, 0.7623506930350485]","[125107.35354408316, 23.811088024719595, 0.4927271567943169, 3.046867922638624, 0.3176995610469293, -0.004431618349730885, 0.7618705604352063]",1.66016,25.0,1800.0,4000.0,0.008114767141109456
"[106323.2072180509, 31.816834487148164, 0.5915875498666773, 0.591634996155185, -0.06411022434730199, 0.0026213741942999968, 0.6657558651567601]","[106126.09983284213, 31.816834487148164, 0.5953409178628872, 0.5924956148628215, -0.0657991133157907, 0.002553801252614302, 0.6656221644583559]",1.67969,25.0,1800.0,4000.0,0.008210231069462543
"[99567.74473461836, 21.299270527843998, 0.5299233276065576, 1.059445982395017, -0.09615054546910477, 0.007430916318329995, 0.6317027345265479]","[99544.99973062643, 21.299270527843998, 0.530766942458596, 1.0510063965018688, -0.09873936664568046, 0.006985646621832787, 0.6319492684946157]",1.69922,25.0,1800.0,4000.0,0.008305695053747971
"[97355.80372403003, 21.299270527843998, 0.5411524180317626, 0.7984301469412722, -0.010340593960500334, 0.005706234956219999, 0.6190438577860649]","[97383.09935071504, 21.299270527843998, 0.5459147332998628, 0.7918010897661012, -0.012272895182925979, 0.0055189564508186335, 0.619178381606708]",1.71875,25.0,1800.0,4000.0,0.008401159093965768
"[88744.53196091665, 21.299270527843998, 0.7510046324727684, 0.16007347909440517, 0.03529390575442808, -0.002369083805849998, 0.6119213351937484]","[88830.07207396414, 21.299270527843998, 0.7500374670740614, 0.15774773631358707, 0.03419623441926787, -0.0022522934268910974, 0.6121469906270469]",1.73828,25.0,1800.0,4000.0,0.008496623190115972
"[89374.53304119028, 21.299270527843998, 0.8002926285928638, 0.03892829369564765, 0.07575893500469504, -0.0013823863213500002, 0.6218705621712369]","[89385.70586358091, 21.299270527843998, 0.8002926285953269, 0.03707444733414489, 0.07600928786668451, -0.0011459694725151311, 0.6218948817511499]",1.75781,25.0,1800.0,4000.0,0.00859208734219861
"[92352.21071228333, 21.299270527843998, 0.6984510092557547, 0.06873363129519827, -0.014759486428818056, 0.00903951669927, 0.6145702255974986]","[92305.14595780084, 21.299270527843998, 0.6952863523738282, 0.06810801470920369, -0.013874618613675869, 0.009170873726940231, 0.6146735607819954]",1.77734,25.0,1800.0,4000.0,0.008687551550213718
"[90090.42046718342, 21.299270527843998, 0.690239408431929, 0.263501570921596, -0.029624166251853275, 0.005849322856490004, 0.6148117859286167]","[90126.17234859416, 21.299270527843998, 0.6868974839164881, 0.2643567053109992, -0.029084664572842346, 0.005723060834956402, 0.6151524304942122]",1.79688,25.0,1800.0,4000.0,0.008783064695007172
"[95740.60292966446, 21.299270527843998, 0.8127678044495625, 0.10515106842987487, 0.030386494972823367, -0.007632006870409998, 0.6354348438276638]","[95837.26225832161, 21.299270527843998, 0.8117991244974978, 0.10691906936334794, 0.02982712985297164, -0.007792080735528799, 0.6356795518537081]",1.81641,25.0,1800.0,4000.0,0.008878529014915959
"[126143.93632397795, 21.299270527843998, 0.13787342667071775, 5.152502277268907, 0.17738717037364884, -0.004339016036690004, 0.7154695068579101]","[126106.01463952103, 21.299270527843998, 0.1373210492915237, 5.168070215047132, 0.1812714699783476, -0.004620805905604195, 0.7155950433346789]",1.83594,25.0,1800.0,4000.0,0.00897399339075731
"[128073.88728805304, 21.299270527843998, 0.13732104926659328, 5.604302776549263, 0.16473476977355445, 0.007125774710719997, 0.7036279479244212]","[128096.06699782127, 21.299270527843998, 0.13257861411727517, 5.627852771327836, 0.16873310891547583, 0.006939125350306148, 0.703529208157386]",1.85547,25.0,1800.0,4000.0,0.009069457822531267
"[102254.0298853664, 21.299270527843998, 0.7466732249488657, 0.006269507855848566, 0.051753958084488905, 0.008610192034760003, 0.6387437486313955]","[102180.06055657593, 21.299270527843998, 0.7453616904165111, 0.0014525647759722204, 0.05096410658576981, 0.008423840629636161, 0.6384374147407591]",1.875,25.0,1800.0,4000.0,0.009164922310237853
"[100271.91046889608, 21.299270527843998, 0.7261921848368529, 0.2782607157572663, -0.043538852871176245, 0.0008357718067800022, 0.6710353859712924]","[100217.8274714243, 21.299270527843998, 0.7264865682556199, 0.2829823515775569, -0.04468205687265605, 0.00039238578143844106, 0.6709150063994694]",1.89453,25.0,1800.0,4000.0,0.00926038685387711
"[98148.09163996462, 21.299270527843998, 0.7254936877339707, 0.3264497502115793, -0.16555439425482146, -0.0029841770569999917, 0.658299650308742]","[98124.64835518954, 21.299270527843998, 0.7231419665382273, 0.33185831444538305, -0.16651815919398194, -0.0032150445255139343, 0.6583995907236657]",1.91406,25.0,1800.0,4000.0,0.009355851453449063
"[87308.84910132138, 21.299270527843998, 0.6693920836819541, 0.15833813318941248, -0.15340511802413573, 0.00966312657931, 0.6174627548024739]","[87243.94923037708, 21.299270527843998, 0.6688297716630409, 0.16056637278973573, -0.15279063845015742, 0.009772666076127, 0.6175847983503153]",1.93359,25.0,1800.0,4000.0,0.009451316108953748
"[88968.11631745883, 21.299270527843998, 0.6466614164876108, 0.3327212463291973, -0.03911380776415263, 0.00895100959961, 0.6076851774439499]","[88939.92430392341, 21.299270527843998, 0.6503405195472793, 0.3406085900107314, -0.03746372516133317, 0.009164065897090628, 0.6077954516183591]",1.95312,25.0,1800.0,4000.0,0.009546780820391197
"[99132.06439494561, 21.299270527843998, 0.7135099980405788, 0.222985508987668, -0.02289405385982052, -0.005211632149380002, 0.6466408766904017]","[99183.82039404663, 21.299270527843998, 0.7121984856774839, 0.2178807445105444, -0.02115593942865972, -0.0050101759797836045, 0.6467069568863238]",1.97266,25.0,1800.0,4000.0,0.009642294468865057
"[102407.16660035227, 21.299270527843998, 0.7334190810008838, 0.1530383641236206, 0.005824150811582192, -0.003709645087000002, 0.6508775641285587]","[102421.5497997484, 21.299270527843998, 0.7334190810027245, 0.14583154689717936, 0.005543727000777498, -0.0037228594542158136, 0.6509904816810405]",1.99219,25.0,1800.0,4000.0,0.009737759292196772
"[96421.6141422845, 21.299270527843998, 0.7064880329777252, 0.24610135202067296, -0.015972114495863794, 0.00976185119509, 0.629454598027275]","[96476.29235016844, 21.299270527843998, 0.7039903249409266, 0.2503853262545612, -0.014134141144568527, 0.009900054327058648, 0.6295216236650428]",2.01172,25.0,1800.0,4000.0,0.009833224171461355
"[123564.16204574454, 21.299270527843998, 0.5778457137702765, 0.8320565354498641, -0.11290854796500924, 0.0070917874479699975, 0.7289477379319467]","[123727.79179249151, 21.299270527843998, 0.5800369190172737, 0.8352979134317677, -0.1102294199434194, 0.00713640122236308, 0.7291132439253838]",2.03125,25.0,1800.0,4000.0,0.009928689106658829
"[125170.11522493161, 21.299270527843998, 0.5942911905185946, 0.7961202794412232, -0.0475054660843237, -0.0005408495029200056, 0.7518270687964012]","[125264.04209931885, 21.299270527843998, 0.594291190529346, 0.7986768447173671, -0.046479484511218534, -0.0009048558163423788, 0.7520671335773873]",2.05078,25.0,1800.0,4000.0,0.010024154097789235
"[102385.24270977748, 21.299270527843998, 0.5237212982964032, 0.6710008043250268, 0.07836949047358609, -0.002289129913300003, 0.6492134303619412]","[102404.02010566233, 21.299270527843998, 0.5243224862322124, 0.6720673706848301, 0.07546576103162182, -0.0023379207960137044, 0.6492061453583353]",2.07031,25.0,1800.0,4000.0,0.0101196191448526
"[87518.39254329805, 21.299270527843998, 0.68736518764134, 0.25529531655239834, 0.05373900799535426, 0.009468310979590003, 0.5921160869033986]","[87468.01274989116, 21.299270527843998, 0.6745582043897849, 0.24993331497207194, 0.05089957896772395, 0.009433025158753246, 0.5920052587091504]",2.08984,25.0,1800.0,4000.0,0.010215084247848961
"[103610.23526679317, 21.299270527843998, 0.6744578183550584, 1.1040126328653814, 0.16448341362225946, 0.006269253014830003, 0.6409590452622851]","[103746.39795396313, 21.299270527843998, 0.6723715689484477, 1.1017562582373959, 0.16348228149314104, 0.005982938109250133, 0.6412145386988973]",2.10938,25.0,1800.0,4000.0,0.010310598288082447
"[106420.84095224658, 21.299270527843998, 0.6696191861900969, 0.998238565156853, 0.18959063271890828, -0.006423925805729995, 0.6578517257682783]","[106584.57915301113, 21.299270527843998, 0.6681168261829936, 0.9965021245065326, 0.18840840496632438, -0.006492010957544467, 0.6581156352636889]",2.12891,25.0,1800.0,4000.0,0.010406063502973533
"[101296.48830154215, 21.299270527843998, 0.8258681184044196, -0.12594447116620167, -0.0047620204076044325, -0.0016543636761600017, 0.6382559019876478]","[101280.47295751299, 21.299270527843998, 0.8286864466423294, -0.12561732089807043, -0.0042561113430326855, -0.00155860742174015, 0.6383640912978062]",2.14844,25.0,1800.0,4000.0,0.010501528773797711
"[94011.7687164791, 21.299270527843998, 0.9313690791611322, -0.43997077537596496, -0.033167244073967525, 0.007521106016110004, 0.6375122116962986]","[94036.17405625821, 21.299270527843998, 0.9332332397075819, -0.43912800819480236, -0.03185528341926057, 0.00747789776170796, 0.6377989695797348]",2.16797,25.0,1800.0,4000.0,0.010596994100555016
"[91359.67154667694, 21.299270527843998, 0.8127484235712807, -0.07257042194354968, -0.02622330958631192, 0.0009707576313200006, 0.6242739734584021]","[91411.86691503247, 21.299270527843998, 0.8158587783927627, -0.07260282253129846, -0.025300227939338085, 0.0006703970991121375, 0.6244973422120816]",2.1875,25.0,1800.0,4000.0,0.010692459483245478
"[97358.95328160556, 21.299270527843998, 0.7330168280334957, 0.3559623782201986, 0.12209367404474529, -0.005118753952430004, 0.6369298960200622]","[97492.10670846724, 21.299270527843998, 0.7366403502968835, 0.353841279410561, 0.12295582712291947, -0.005219929833385847, 0.6370706890379244]",2.20703,25.0,1800.0,4000.0,0.01078792492186913
"[101306.64149033882, 21.299270527843998, 0.4401081391083116, 1.0558479731821233, 0.19110631799307068, 0.002225195493479999, 0.6641678398014339]","[101374.00121914259, 21.299270527843998, 0.43718495917108363, 1.0528089671459435, 0.19040312015550637, 0.00245777512855858, 0.6641712260952751]",2.22656,25.0,1800.0,4000.0,0.010883390416426006
"[138339.9827079327, 21.299270527843998, 0.10507174077818027, 9.173772558825064, 0.3178023665836, 0.011790467083550003, 0.7633842563272955]","[138288.49603036494, 21.299270527843998, 0.1050717407626696, 9.168215681146243, 0.3117084499479217, 0.012222049052974165, 0.762980516300415]",2.24609,25.0,1800.0,4000.0,0.010978855966916137
"[124678.19003664491, 21.299270527843998, 0.09103137750021786, 10.243204367156354, 0.3090777034171707, 0.0077594618903699996, 0.7341430057991458]","[124754.8331916267, 21.299270527843998, 0.09103137748401077, 10.228529422917203, 0.3020568766852654, 0.00764660037811367, 0.733933502329685]",2.26562,25.0,1800.0,4000.0,0.011074321573339558
"[89105.75184984447, 21.299270527843998, 0.7203524489755864, 0.13230530289493458, 0.08200049887156674, -0.007752367503319999, 0.6180908768820093]","[89197.7464454559, 21.299270527843998, 0.7304462594511241, 0.1314295901471949, 0.0781265645232447, -0.008344755596241813, 0.6182191702008074]",2.28516,25.0,1800.0,4000.0,0.011169836117258173
"[92640.14503807573, 21.299270527843998, 0.746902636691948, 0.14467318908107396, 0.12539863934316195, -0.0027664939734099937, 0.6288997845160794]","[92593.76945778546, 21.299270527843998, 0.7482283478226559, 0.1384566082444123, 0.12563514700441183, -0.0029582266749133535, 0.6287500520649]",2.30469,25.0,1800.0,4000.0,0.011265301835576908
"[102747.74817524655, 21.299270527843998, 0.5739422043230277, 0.5734794808460717, -0.04242265344560395, 0.007326339187349999, 0.6592033282718697]","[102685.33704481153, 21.299270527843998, 0.5739422043142125, 0.5652179797678389, -0.038850926128002436, 0.007274595400315238, 0.6590248819675593]",2.32422,25.0,1800.0,4000.0,0.011360767609829034
"[104050.73059177237, 21.299270527843998, 0.5473930187040843, 0.5665674301924555, -0.040499120075296435, 0.0028499332019699974, 0.6470698512758223]","[104043.38426378836, 21.299270527843998, 0.5490538480019185, 0.558647705674403, -0.03855086414622824, 0.0029123810229128005, 0.6472128780070555]",2.34375,25.0,1800.0,4000.0,0.011456233440014578
"[94279.502826417, 21.299270527843998, 0.8084900853671394, -0.15272559783107775, 0.08141343322955696, -0.0007198511188600003, 0.6195410326533891]","[94372.63865250461, 21.299270527843998, 0.805548017702993, -0.15512692751362733, 0.08010546775272498, -0.00043314522464918956, 0.6195582025669338]",2.36328,25.0,1800.0,4000.0,0.011551699326133575
"[110849.28804079223, 21.299270527843998, 0.6441067117512341, 0.047919215029406104, 0.020326199681054688, 0.0003452030092500058, 0.6749163354814033]","[110895.23502624978, 21.299270527843998, 0.6364729405664438, 0.043976820735762256, 0.018047065018585644, 0.0003321517322730494, 0.674936889592817]",2.38281,25.0,1800.0,4000.0,0.011647165268186058
"[96317.79132084938, 21.299270527843998, 0.6025421880833564, 0.2663160823159232, -0.04104354131700621, 0.007135352107990007, 0.6503268171213368]","[96369.23237484033, 21.299270527843998, 0.5896818895523087, 0.2634172055496302, -0.043856682006088575, 0.00717899506822564, 0.65018623561101]",2.40234,25.0,1800.0,4000.0,0.011742631266172062
"[99569.0703912567, 31.816834487148164, 0.43049558468833593, 1.0594068512329953, -0.023307063163410562, 0.008312128312720008, 0.6500194035611131]","[99567.79118909153, 31.816834487148164, 0.4241970927933165, 1.0605282127218851, -0.02220001545002962, 0.008579447973491902, 0.6497220641252742]",2.42188,25.0,1800.0,4000.0,0.011838146201853977
"[110684.69010118503, 21.299270527843998, 0.42555706894288436, 1.4316595472078575, 0.1258950279993898, 0.0002789842383100014, 0.7067980237353394]","[110689.57755969699, 21.299270527843998, 0.4255570689624852, 1.4360017409926122, 0.1287702743827122, 0.00026466633854767084, 0.7067414244520176]",2.44141,25.0,1800.0,4000.0,0.011933612311735755
"[110065.7138824727, 21.299270527843998, 0.47197819995820234, 0.9246785351460578, 0.17256450161336268, -0.009922047297209998, 0.6779662414694693]","[109980.22322577874, 21.299270527843998, 0.47018228735427675, 0.9284580291048039, 0.17331214119242053, -0.009705129684570483, 0.677885798825026]",2.46094,25.0,1800.0,4000.0,0.01202907847755115
"[99816.28821469146, 21.299270527843998, 0.6601649947353216, 0.2612871073453822, 0.040212652110989934, -0.0010247549680399927, 0.6429281637017884]","[99775.43298397925, 21.299270527843998, 0.670207109735869, 0.25762326225387655, 0.03971769789673499, -0.00091854451505219, 0.6427154792264194]",2.48047,25.0,1800.0,4000.0,0.012124544699300193
"[100283.64647984885, 21.299270527843998, 0.5320954914198176, 0.6683825635095437, 0.006499417238696463, 0.011736093559520003, 0.6161983514616376]","[100190.87102848622, 21.299270527843998, 0.5326792753269995, 0.6620706855908249, 0.007710450772477597, 0.01176526535851843, 0.6158672936836334]",2.5,25.0,1800.0,4000.0,0.012220010976982916
"[105384.97962971342, 21.299270527843998, 0.6257502458517703, 0.3910166631884864, 0.042104509890381434, 0.008302874023059998, 0.6299711847971601]","[105339.39733433462, 21.299270527843998, 0.6303160548975044, 0.38859325461632555, 0.04326571868494759, 0.008460658247549949, 0.6300546840047746]",2.51953,25.0,1800.0,4000.0,0.012315477310599357
"[102219.73616905627, 21.299270527843998, 0.7480300495630816, 0.09298975830099598, 0.00818473535317214, -0.004244144326750001, 0.6384733011143595]","[102314.75468493067, 21.299270527843998, 0.7494616017770983, 0.09039192414622699, 0.009087987275749262, -0.004195746888244091, 0.6387998607579072]",2.53906,25.0,1800.0,4000.0,0.012410943700149545
"[90741.3990722343, 31.816834487148164, 0.731365733902539, -0.023953284411220466, -0.0626512067610487, -0.0007745721359799998, 0.6125817977128531]","[90751.34584335613, 31.816834487148164, 0.7342014271597797, -0.028271960152766784, -0.061737389056424834, -0.0007399964951677696, 0.6124942313530507]",2.55859,25.0,1800.0,4000.0,0.012506410145633515
